drug_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
CHEMBL2042135,-1.2490083,1.440633,-2.044686,0.04054375,-1.1144352,0.43501118,1.4146718,2.2232208,-3.3258567,3.0789292,-3.1131625,-1.2022722,-2.4789336,-0.68080056,-1.0056046,-3.3280897,1.7147572,0.08321704,-3.464104,-6.8126035,-5.100051,-4.123574,-1.3739493,1.7626413,4.164428,-7.329597,3.4193094,3.4618921,0.5140903,-4.081744,2.6627395,0.37740418,-1.4089079,-3.0246868,-1.6999409,2.0375857,0.0975793,-2.6939058,1.2003586,3.978462,3.1435783,-4.6479535,-1.7021744,0.008895285,-2.4026873,1.5579259,0.27122888,0.63204426,-0.12398355,-0.72723365,-3.812703,0.16295844,-0.9865118,-1.9103646,2.2328622,-1.0325882,-3.111427,-6.4195805,2.2727532,5.3209047,3.304522,5.063906,-1.035594,6.8922462,-3.0249145,1.8517106,-3.541512,-0.8779614,-3.8770924,-1.7428755,-0.9988209,1.1327167,1.4480506,-0.95721346,3.3732827,-3.5541847,-2.3260558,0.9677465,3.42827,-2.0591278,-1.9432482,2.897284,0.30737767,-5.7890153,0.53647196,3.5874324,-2.428382,3.7307198,0.3017326,-2.7871454,3.0501037,0.26494837,6.495409,3.344939,-4.822244,2.5918603,2.3806858,-0.7653347,-2.1955295,6.477291,4.074212,5.793287,-3.4422157,0.53266895,1.5307971,-0.98601663,-3.614409,-2.1137269,1.5977874,2.9473822,-3.130549,-0.412338,3.989899,1.6465738,3.5774832,1.7631484,2.2446573,-0.39842898,-3.7937982,-4.7745113,2.7145925,0.9670845,-3.0093548,2.808542,0.25872368,4.1837144,5.773603,-1.7020073
CHEMBL2046883,-1.5649471,-5.4436665,-3.8305469,4.3151817,-0.7430118,0.8994704,-0.9315415,-3.121996,2.5439203,-4.104322,-6.352684,0.4530986,8.52571,-4.8621883,0.22312088,-2.8317819,-1.1800814,4.3684006,-0.09940832,-8.111166,-2.696691,0.64290476,0.9167172,-1.2395219,6.7238455,-4.6664686,6.4163346,-2.163353,1.8293742,0.30091363,2.8604758,-1.0324122,0.51503706,1.9287907,-3.2614236,0.40935165,-4.554879,-3.8996847,-3.3494518,0.063816026,4.8593316,-5.569799,0.6155095,3.2222097,-2.2823231,-0.0010715127,-0.73208433,-1.080511,6.3077526,-2.7683911,-0.7679574,-6.1516256,-7.725196,-0.59499013,-3.493969,-1.8097937,-6.3860064,-5.136238,-3.0592031,1.7752607,1.9601057,7.2175884,1.5474318,-2.977881,-4.5177197,-3.581186,-2.8561478,-1.4195181,9.265775,1.8421174,0.57615304,3.8891232,-3.9995584,1.200409,-0.91214573,1.4585377,2.7276428,3.254234,3.4382544,-3.2361054,0.6021365,6.0622954,4.380774,-1.9429511,2.7797482,3.4813292,-4.3643484,1.3385787,-3.535514,-2.6270547,5.430243,3.8840418,-2.4620118,2.5088992,2.8687673,1.1394038,3.3063452,1.4063731,-3.3015485,3.1209664,9.07843,1.2082739,2.532509,-1.5202954,-0.9330942,-1.4853972,-2.813062,1.3142548,3.6016095,5.475547,-0.7157057,-1.4456863,2.6655684,6.34396,-3.357161,-0.05082226,-4.2079244,-4.312486,-5.3131456,-3.5277295,-2.0252023,2.378098,-1.0964855,-1.6241418,5.0650673,5.1977205,-2.4807546,3.838887
CHEMBL2071201,-0.9054984,1.3981675,0.98607844,3.2418914,-3.7432196,-2.452689,2.5932844,2.6970468,-2.4629664,0.18870561,2.3521645,-0.014734849,0.085056156,-1.1925007,0.36310935,-1.8217491,2.5292282,2.160989,1.2240983,0.05517242,-0.13113892,0.96347064,0.4673975,-1.6953036,0.0029064268,-1.3880112,-2.2131848,0.26156837,1.6656832,-1.139468,-2.2954576,4.582547,-0.89039737,-2.8030725,-0.011588063,0.07759939,4.087132,1.683081,-0.9502705,-3.0862372,2.0045197,3.5196114,1.3703475,-0.4271966,2.7582471,-0.02195032,-5.1673307,-0.5114813,2.230507,4.3744354,1.8032413,-1.0383883,0.6962856,0.2816072,2.516031,-1.485079,-1.4878578,-0.552097,-0.8520151,0.2732158,0.3033573,-1.8383758,-0.49804175,-1.5373728,-0.32926583,-1.8712381,-1.2878019,0.36628103,1.1528882,-2.9409037,0.4967848,1.2423034,-2.3422122,-0.98228085,-0.027162626,-0.0020477623,2.3632903,-1.3065088,0.14125739,2.8371246,-2.0710604,0.091482036,1.0188351,2.1612117,0.86760074,-0.108884424,5.163224,1.1793405,4.3474627,2.7768245,-1.3094345,-1.9223983,-1.0856133,0.79459834,2.3444796,2.7123463,-0.7990302,-0.97736955,1.0095295,2.6942239,-2.5682108,1.566428,3.3773139,0.2603625,1.5981655,-1.2651505,1.7465154,1.4798399,-1.3252515,-0.59041905,1.9400206,0.035793103,0.5175251,1.6253376,-0.71201867,1.67509,3.2798114,3.4700775,0.9360225,1.6574936,1.0881602,-1.2053976,0.49642766,-3.6848814,1.8042167,-2.1494033,-0.56414735,0.7218305
CHEMBL214329,1.4308072,0.46516857,-0.8372369,7.7583485,-1.0590619,0.9382226,2.188563,3.5930784,3.987614,-1.6291828,-4.9605303,-4.344938,3.4687374,1.6227369,-2.4634225,0.011927955,-3.6789045,3.7328005,-2.9998975,2.3448684,3.375173,1.2818234,-0.15563542,-2.1394677,-4.171066,-1.4697456,-0.91683185,0.9634191,0.09538312,5.070574,-0.8245994,1.7491202,-1.0389183,-0.05966468,0.013095187,-2.1110187,-2.363575,-1.9343964,0.5142588,0.46744624,-3.4693246,4.2847238,1.9772575,0.15918201,-2.322378,0.3081485,-3.232955,2.6711485,0.14989063,-2.300031,0.25230968,-3.685938,-1.4026557,0.9243004,-0.63359237,-0.98983365,-1.7863982,-0.7733593,-2.9490771,-1.664613,-1.4070231,-1.3798829,-0.92261493,-1.5484759,0.7410423,-2.999212,-4.7316704,0.37267375,4.180268,0.97575223,-3.035545,2.2962036,-4.5304193,0.9163213,0.8233284,-3.6009789,3.1784031,0.8696084,-1.4935898,0.9568557,-1.1782867,0.5189578,3.551787,-2.236987,2.3343527,-3.4083405,3.7471147,2.2437387,2.4010832,2.091958,5.490405,-1.5800785,-4.832118,1.287314,4.1752396,-2.4971104,-0.9474296,-1.5461763,-0.76505655,1.3159866,-1.1386174,-2.228186,0.3102418,-2.6293044,-3.851591,1.7421384,-2.1460226,2.2887528,-0.14036351,1.8317027,2.2980256,-2.6179583,0.5164671,5.0414443,0.99103206,2.8264945,3.018841,0.37384745,2.4937263,-2.026481,-0.747467,0.101124704,3.133608,-0.01045759,2.8311334,-1.2943025,0.937307,-1.0843635
CHEMBL215943,-5.4171133,3.4336464,-5.1437078,1.4074972,-2.89475,-1.1579318,4.65635,-0.6097699,-0.5216797,0.5387978,-5.9915543,3.913633,7.5062304,2.1341357,-1.0851489,2.9644127,0.72988456,3.3222637,3.7081983,-8.348164,-1.6067561,4.2152915,-2.1803453,-0.49963385,11.622063,-4.004704,8.6472435,1.6209373,5.455534,-0.5995222,2.7940886,-3.4701958,1.0715904,-2.5414715,-4.952481,2.2703602,-6.9837523,-1.9479964,-5.504356,-1.5780736,0.39154097,-4.686841,3.0484614,0.6340761,-2.9548554,5.057182,-5.785133,-0.13344342,3.924005,-3.6571589,-2.181529,2.6283233,-6.9063907,-4.2068987,-2.573434,-5.771113,-4.053272,-4.2852874,3.1258817,-5.934204,2.2069314,5.013736,-4.9186916,-6.2016683,-0.68684703,-2.7266128,-4.53353,-0.3871317,3.473244,2.9916246,-2.680915,4.6991715,-2.0112062,3.2595634,0.3405408,2.0887568,-1.7335266,6.895842,1.3274229,-1.9270248,-2.6388147,3.75618,-1.3642107,-2.4664252,4.7588496,-1.1028408,-4.244339,-5.4834175,-1.5838639,-3.117996,2.3755875,4.137175,0.68605196,3.356708,-2.9482162,1.5112772,7.6600947,2.498689,-3.1017032,2.8234742,6.3891177,2.7820554,0.2554534,-3.4983907,-4.3300257,-0.2789332,-2.0362122,2.2736337,-1.9768163,7.2155356,5.030981,-1.7122538,-1.8328968,3.7260633,2.054284,0.5565804,-0.5870851,-2.5672042,-4.7088475,-6.249718,0.46777135,6.462017,-1.5922711,-3.6753557,0.4459621,0.7211472,-2.0653245,-0.67357844
CHEMBL243518,0.28514978,1.7126924,0.5721267,0.07657561,-0.04621922,-0.748217,4.005519,0.23342526,-3.330165,1.0995117,1.790908,2.2267523,-0.83225805,1.0530944,3.229456,0.9513645,0.7002482,0.55006975,-1.6002426,2.7616017,3.092392,1.9925956,-0.21820447,-1.2813123,-2.4966795,-1.5015924,-3.420512,0.56370074,-0.05778683,-0.5232035,-3.384228,-0.27612665,1.3794919,-2.1463273,-1.0892411,-0.9613175,-0.32229367,-0.7541014,-1.3868692,-0.107126474,1.4587797,1.7656296,1.3316478,-0.22975388,-1.5103791,2.1688275,-1.5115836,-0.2884355,1.7572443,1.6495585,3.5702367,1.2804034,2.4945931,-3.640728,0.3082977,1.838303,1.0399349,1.125164,1.5512654,-0.22808114,0.40882048,-1.4840844,-3.3195033,-0.18939406,-0.15796795,-3.0152576,2.074452,2.5536733,-1.1263806,-0.88165027,1.1759533,2.1811676,0.48804817,-1.2053499,0.40423217,0.33139542,-0.1047073,-3.6364708,1.0842601,2.110904,5.3672285,-2.679712,-2.2633972,5.0717945,0.44410047,-0.70307565,2.162052,0.045376807,2.9176114,-1.536471,0.5591759,-0.4829038,0.8357574,-0.20023102,-0.032962482,0.8744437,-0.7878673,-2.4346576,-1.1486917,-2.8908472,-1.0225706,0.3162068,5.623019,0.18190809,-1.4179474,-0.6495645,5.6156797,0.8110038,0.9615525,-0.49754894,1.4579442,1.0618591,-0.8755828,-0.89466035,-1.4970437,-1.0123409,0.50017095,4.9858656,2.3479462,1.0448442,-1.8131934,1.4601537,1.9771641,-1.0746449,-1.7740878,0.1608402,-1.1628531,-0.7233858
CHEMBL298445,1.0794824,1.8739225,3.002252,-0.40627018,1.3294157,-1.8693297,-2.6238055,1.0890195,1.8154389,0.7600682,0.84943223,-1.2053312,0.06886248,-2.040259,-2.0230067,-1.875369,-0.11049341,-1.1611648,-2.5792983,0.6064393,1.8555415,0.359158,4.0301633,-1.1620733,-2.2446153,3.704693,-1.5317782,1.6048414,0.30521178,-2.481136,-3.0147154,2.0487468,-3.5386367,1.291237,0.26230752,0.0114289075,2.0823863,2.7668223,2.833672,2.5150316,-1.4541938,-0.36909533,-1.0504398,-1.3577876,0.6236292,2.5455806,2.0551603,0.5177274,-2.7130003,1.7913052,-3.570851,2.2485538,1.4470664,2.4932933,-0.27451053,1.1153941,0.6990741,0.80944216,-0.18843353,0.20879763,1.0319374,-0.5613162,2.3696244,1.5824355,1.7793472,0.6482286,1.2999681,-0.75167733,-1.6844871,-0.6186724,-1.421963,-1.0262129,1.4749644,-1.013825,1.0489047,-0.8320461,-1.0687077,0.2687772,-1.5281403,-0.80604637,-0.35054752,-0.5103343,-0.06887476,-0.3824855,-0.5768404,0.9679039,-0.20628564,1.3680696,-0.87849724,-0.05197811,-1.2936832,-1.5103801,0.5790879,-0.11906803,-2.7972145,-0.59304416,-0.61294943,-1.9658914,-0.015451491,-0.73464614,-2.8875155,-1.1291237,0.85065097,2.412077,0.12789665,-2.4871552,-0.6772621,-2.8742826,0.47801965,-0.042049065,-3.82795,-0.8034676,1.9398617,-1.5438062,-1.0499208,0.8271386,-1.4491765,1.3002229,1.3090682,-0.4249714,-0.47102278,-1.2949237,0.77406204,1.7204409,-0.58393306,-0.7131743,1.6101569,0.42305386
CHEMBL301018,1.0473782,-0.14499135,0.4932307,-0.91353166,0.037415918,-1.3882575,-0.5476009,0.014806144,-0.064240366,0.19685593,1.8801049,-1.0972937,-0.14844047,-0.18083443,2.017212,-0.98033714,0.18397637,-0.45569518,-3.0028923,-1.0552803,1.0569918,1.9454352,1.2477689,1.5088582,-1.2068132,2.311873,-0.30362967,-0.7738037,1.1532028,-1.9054028,-5.526981,-0.083111085,-0.42155212,-0.1307185,-1.6411899,2.007766,3.7177608,2.5196157,3.6273043,-0.82301706,-0.57714057,0.2626787,-0.4838691,-0.37525088,0.33019423,1.0181726,-0.8675894,-2.030657,0.6014588,1.0754342,-0.26836085,1.2212496,3.1395583,1.2196294,1.4620916,1.7942889,1.8751503,-0.728546,-1.1524686,0.12411265,0.96786857,-0.26725826,0.05038762,1.8480881,1.9230009,-0.38816634,2.1981041,0.23706359,-1.2533847,-1.878998,2.2317517,1.6100967,-1.4623207,-0.94020903,-0.45879346,0.80308634,-1.0127647,1.7771232,-0.1940626,3.0022712,0.67822516,-1.3907173,1.2571368,2.1691692,-1.3991094,0.056466058,1.4147918,-1.0906079,0.7965192,0.21078211,-1.5194843,-0.8048694,-1.0244905,-0.3313056,1.5162157,0.3802411,-3.9418368,-2.4213612,0.09455606,-1.9208095,-1.0971279,-0.17436528,1.1394054,2.3008323,1.203455,-1.2174143,1.7795169,-2.2200477,0.84445465,-0.44920427,-0.2450723,1.2002808,1.0372133,0.41652974,-1.2907602,0.16164757,-3.0528545,2.1371753,1.8065617,2.5036871,0.9974535,-0.61176795,0.2673791,1.4027979,0.5011858,-1.6433761,-0.33083132,0.7946087
CHEMBL373882,-3.669682,4.8827987,-5.859777,3.4065015,-3.0303304,1.6033472,3.9239435,-5.272326,-2.8373375,-4.652999,-3.439067,6.092945,6.862606,8.847988,-1.055481,4.2487874,-8.842412,-3.2054167,1.7135445,-7.221282,2.6392217,1.3168993,-0.016488507,-4.4873166,6.5517826,2.9256856,6.408349,2.1718028,1.9194808,2.72336,0.2707704,-7.135616,6.028413,-0.046826743,-0.6940598,-1.0155632,-5.744387,1.0500354,-3.0005243,-1.3913009,2.55624,-0.2207995,1.7099539,1.1333238,-6.133957,1.3981642,-2.4112592,-4.0649643,1.1483729,-9.169557,3.549884,1.1886683,-6.7392206,1.5734552,-1.8700264,-2.8303792,1.9208479,-6.583539,-4.336293,-3.734981,-2.7729251,1.286595,1.6441005,-5.1301003,-8.955358,0.7810352,-0.76172465,-0.3215008,0.1749155,3.2341995,-4.6136065,1.9723903,-0.8957395,8.459195,-4.2075577,5.5033164,-2.0656939,0.3619833,-0.44208562,-6.109119,-1.5978327,6.5943995,2.3282838,-3.9548178,1.8176754,-8.14992,-5.844653,-4.3406553,-2.1924431,-8.423172,2.5389304,2.8319383,3.0760803,3.6271157,-3.3570416,-5.8453794,6.243097,8.187483,-2.4288664,5.120549,1.1166487,2.0797563,1.5486774,-1.2086699,-2.3531902,-1.0247842,2.0238862,2.8058026,0.5101548,5.5271196,5.3801813,-0.632545,-9.440674,0.5828112,0.72923183,8.459943,5.6002655,-2.646815,0.9082296,-2.428948,2.5640512,5.9521747,1.0519216,0.032375753,2.4920852,-10.308663,-6.9930844,-4.8177857
CHEMBL386661,-3.3070695,4.923678,0.2279248,-0.44934523,-1.3852891,2.6167657,4.0155783,-1.6001654,-2.611864,2.0917268,-7.2077856,-1.9318511,0.6297703,0.43853775,-0.8424667,1.4784434,2.549349,-1.8636907,7.362129,1.4121346,-6.8912916,-3.2422326,-3.9663472,6.308244,6.242793,-3.9663854,5.605107,-0.05189448,-3.1626637,-4.5383825,9.4118395,-2.6226847,1.1603086,-4.1812944,-2.1347816,-0.2424272,-3.1965063,-1.4644532,-6.6001163,-0.90626,2.7241006,-5.4845443,1.5040174,0.32362393,-3.146333,6.5587964,-0.80222255,3.3740854,3.8782175,-2.7757814,-6.9901223,2.4072828,-4.5772047,-6.592995,-1.5908017,-5.757851,-5.532544,-0.018949836,6.163551,-2.6451883,1.3221624,3.412282,-2.3021262,-0.6981294,-0.9503137,-1.0203881,-4.554105,-6.1751432,1.6591712,2.8672583,-1.5941771,4.301795,6.2511578,2.92078,-0.68402255,4.9453034,-1.3558832,2.6597712,-1.3219088,-5.619908,0.05123903,5.805329,-5.299031,-8.41384,1.1242212,0.70759434,-6.9587035,1.0210382,-3.1711419,-3.3918843,0.7850364,3.8321364,3.4116342,2.5684168,-7.9256697,2.1830509,2.6517208,6.6516705,-1.8000574,4.9584284,8.278156,1.5863075,1.9955194,-0.20338696,-0.7548788,-0.24884078,-2.558416,5.5305343,1.615397,2.9435346,-3.303946,-2.0105546,1.8392941,-4.5507517,1.4111558,2.0355093,-0.83816504,-0.98350865,-7.3626275,-3.3957458,2.0374393,2.3116145,-3.1299372,-3.1181254,-1.7668638,4.0740824,4.030076,-0.06669466
CHEMBL387385,-1.7744792,-0.15610576,0.4545867,-1.4710913,1.966542,1.8630093,-0.57551956,-2.356327,-0.8039374,0.99483997,-4.403757,-2.7742743,-1.4986396,2.9922845,-2.9581397,-2.4229684,1.2643688,-0.6525455,1.0987642,-7.0574913,-0.6785091,1.5359042,-2.488167,2.1284583,2.6879375,0.018671662,4.9214964,-0.31038684,-0.6243065,-3.4160633,1.3929611,-0.5400213,-0.93869936,1.4890068,-0.19281122,1.6523774,-4.476511,-0.67178464,-2.050976,-0.66185963,-3.1275961,-2.8154955,-5.72966,2.7100112,0.56344694,0.9356413,1.9135181,1.637971,-4.2754793,0.41306657,-5.2676353,4.9531913,-0.38427484,-2.4744127,0.5888199,-5.245269,0.75443727,0.23271617,1.476937,-1.4885728,3.2073383,2.2179465,2.3135905,0.2954458,1.7345673,-0.18728602,-5.1889462,1.3614117,0.9500203,0.8308031,0.93149394,3.1026974,0.048789896,-0.009235736,0.7340763,1.4376414,-4.8585887,4.979603,-1.3196332,-3.3078902,-1.8224335,0.50551754,0.6531738,-2.347869,-1.2516263,-1.5620601,-0.054528415,-5.165813,-3.3980937,-0.3926652,2.128365,2.5583272,0.3478682,-0.0114290565,-0.6023728,0.32515794,-0.6836877,-3.0238883,-4.8551126,0.24520318,5.168725,-0.38678572,-6.134229,1.9959997,1.9896457,-2.1613421,-7.0303917,1.1038903,0.4729507,5.2253027,-5.709013,-4.7750983,1.0602014,-0.020126745,-6.177229,2.6364388,-1.0785016,2.4650707,-2.1551013,0.83089966,3.3691587,2.2742174,-0.81561273,2.4594069,2.2616937,1.5033244,1.1783628,6.619845
CHEMBL393929,0.24372983,1.4643607,1.2790416,-0.29738784,-0.72248703,-0.34816688,-0.26023754,0.66550964,0.67681724,-0.32644868,1.5449536,-1.2149074,-0.70863837,0.99666154,0.5788766,-0.03883132,0.7718147,1.507014,-2.4633949,2.2851143,0.20370936,1.1893951,-0.67654264,1.673608,-1.323113,0.12619856,-2.7190993,-3.429548,-2.163501,0.2756931,-2.995973,1.1492548,0.8950685,-2.7132962,2.0707676,0.6576162,2.0963776,1.7272674,0.29418832,-0.9416368,-4.0728016,1.378629,-1.0541015,-0.103012525,1.6198816,0.21973541,-2.800999,1.3475772,0.15680417,4.377564,-2.5305293,3.9330952,3.9638999,-0.59000933,0.5321653,2.8833294,1.257963,3.2071898,0.39117947,0.80693346,-2.1770222,0.6239918,-1.3860494,-0.7166621,1.8186432,-0.2704141,1.2824878,-0.78456634,-0.19992732,1.0194108,0.72040194,1.92718,0.21240377,-1.5066582,-0.35685208,0.27125362,-0.28686985,3.3274338,-1.4380997,1.9273895,1.5209992,-1.4573948,1.6647087,3.2851853,-1.2962246,-0.68267626,1.3570153,-0.325178,-0.8375959,0.45475984,-1.219021,-0.29562163,-2.3136036,-0.5814435,1.2426689,0.9992028,-2.7693996,1.1619645,0.17739275,-3.4449923,-2.5886652,-2.494795,-1.0709054,2.920976,1.0360286,0.39316186,2.4690082,-0.35396707,-2.66798,-2.6850882,1.4462241,-0.060266703,-0.7261609,0.59459,-2.578021,-2.861788,-2.0733924,0.086922236,-0.44076553,4.813453,1.5544642,-1.6834351,1.8537543,-1.8946993,1.059593,0.93539995,0.105808645,1.5650945
CHEMBL429743,-0.5237996,0.20249158,-4.4870276,1.0786858,3.0449638,4.090308,0.70545447,0.84611017,0.29776362,-0.5604845,-6.810032,4.538454,-0.47950828,-3.6103392,-2.3493366,2.0259914,-2.4031813,-2.1921527,1.5209192,-3.0935075,-1.9812424,-3.1508636,2.559998,-1.4969659,4.7531204,-3.704327,4.5785766,1.0254213,-1.2186933,4.031725,5.207586,-4.482256,2.1738005,-0.502399,-2.4883082,-1.9909062,-8.027881,-4.682009,0.2691184,-0.020864239,4.585362,-2.2084863,-6.870179,2.735172,-0.37788516,0.70904523,2.5034716,5.4810467,-5.0843725,-3.6816785,-0.8438086,-1.5891981,-2.2678833,-2.7105536,0.71890444,-1.8468914,1.8031074,-1.3809103,3.341059,0.4627916,-4.321479,4.959944,0.59569407,2.9252815,-5.3596506,-2.778341,2.35254,2.4482956,-0.5578896,3.5070038,-2.5077662,4.0337954,6.250265,1.6064093,-6.471214,1.6737,1.0708785,1.3051405,2.1197295,-3.9554977,0.061791077,3.1384962,-3.0415843,-0.030948147,0.52289593,-1.3099315,1.6657615,2.0138404,1.7848296,-2.7247858,4.121506,-1.4773663,3.9121838,-3.419749,-4.7722745,-6.1623325,5.245558,2.352242,0.84717065,0.6249669,4.700596,2.014385,-0.9011698,-0.432993,-0.3988423,-4.1295104,-1.5419955,0.20551026,2.4611936,3.8166468,-1.8469675,-3.0803952,-8.110419,1.9804378,-5.7309074,2.9001954,3.2857661,0.091255754,1.3609691,1.7688164,-3.9920049,-0.018900864,4.045925,-0.19494088,-3.4017472,0.8198117,-1.9040148,-3.2602177
CHEMBL447602,2.9284787,3.079467,8.301577,-3.1250691,-4.442177,-2.6146755,-0.37618756,-1.4089463,-6.1595974,-5.208278,-1.8394625,1.6940931,-5.7972393,5.0181756,0.5607577,2.2998621,-1.3249338,-8.73682,7.176477,0.26750606,0.76379925,-3.7672822,3.885166,2.5104797,-1.6567696,5.00001,2.4749637,8.204077,-4.1500587,-7.5208497,3.3944232,-8.502669,3.7939663,0.12681337,1.8859212,-5.309215,-3.6847043,2.506636,-5.7033477,3.8564103,-1.7769078,-3.071639,-0.27608785,2.1322372,5.3496647,1.0129521,9.543784,2.304345,0.16119215,-0.25914505,-9.443656,-3.06802,-5.497446,0.54612,1.3739554,-5.510804,0.5571428,-4.628887,-2.016244,-0.25457686,3.5983844,0.19395514,3.5925186,0.9569305,-5.3711286,-1.3632635,-2.1630514,-4.383917,1.7297596,1.4417706,7.293287,1.2239529,9.769461,-2.595369,-0.14461517,7.3031282,-3.2422004,-8.119847,0.43681788,-7.3562574,-4.564763,0.9933791,0.36824456,-3.352901,-7.3895597,-3.4290798,-12.155975,-0.47250736,2.1931145,-6.7993317,-0.74435747,0.94855756,10.694682,5.9859433,-9.071655,4.058529,3.7973342,6.9763584,1.5863049,6.6826587,-1.0064129,1.7683129,2.6993022,-1.1077679,-7.109262,-2.4685953,2.6505935,6.349908,-2.8617535,2.1042345,-9.41201,-6.027011,-3.420038,-6.7608786,-1.7824068,4.4669666,8.504017,1.8791218,1.3571508,-3.814678,-1.3853805,1.8083963,-8.108914,1.6643938,-5.625092,-4.439217,-4.445779,-0.3263281
CHEMBL453737,-0.7840448,3.0724118,-6.1189747,1.8551116,-0.8168976,12.972055,4.6938233,-4.6268215,0.22637564,3.2935648,-12.952358,3.033867,0.21713568,8.505793,1.5403453,2.4472494,-5.6575985,5.47281,-0.08366603,-0.79724383,-1.8238499,2.3698707,-6.5051956,3.5327253,3.3135695,-5.879221,2.6387062,-2.2953258,-0.08079365,7.7090096,6.502211,3.223031,5.529812,-4.2167535,-1.4591577,-3.1370537,-0.05473225,-2.8260305,-2.7444904,1.9751068,2.322468,-1.2743481,1.259858,2.5052881,-8.660754,4.096467,-4.174269,0.123928875,2.1644247,-11.944014,0.38978103,1.0930398,-6.447134,-4.7637615,-3.4756079,2.8276832,-6.515999,3.749948,1.5732931,-5.100455,-4.216313,-0.78045297,-3.3452961,3.6856039,-0.6289116,2.753693,-4.7728825,-6.4181976,3.016305,3.8720758,-7.9887276,6.782467,-1.1229346,10.216619,0.37241274,2.521845,-3.9077218,6.973522,2.3675067,-6.8250513,5.7278028,6.199702,-4.297174,-9.968916,0.71952194,-1.6914874,-4.3528223,0.8581513,-3.2572,1.2931815,3.7456884,7.437564,-4.6550455,-0.065018564,-0.23281124,-3.8551412,2.4827273,8.015446,-3.134002,4.581595,13.588504,4.740427,-2.3438873,-4.542965,-8.923403,10.859557,-0.10702902,4.0732727,-0.93041337,5.295223,5.039508,-4.355037,-4.7623806,1.0413328,6.656056,2.6028762,-1.8785678,-4.789214,-5.253523,-0.4129815,5.1447763,2.5270772,2.5040388,0.4146001,1.1042767,4.8515606,-2.0480223,0.42772555
CHEMBL460472,-5.015238,-1.904968,-1.4197928,3.0246258,-6.288951,0.80868787,0.5144362,-1.705474,1.0749668,-0.4476911,-2.8690424,0.9970561,4.4904385,-1.1540637,-2.2525501,0.609609,-0.623258,3.7705674,2.9877033,-9.058319,-0.60599774,1.0314089,-0.6249522,-0.9913166,7.862714,-6.761298,1.1525393,-0.9002693,0.8796921,-1.751344,7.7794724,0.323982,1.4690639,-3.221649,0.9112849,-3.9541469,-0.34863222,-6.396333,-0.4678551,-2.1948676,9.060171,-6.2022023,2.3832746,-2.6243067,-4.4628305,1.1921751,-0.35064328,1.023685,2.7247515,-6.3037524,-1.6106889,-4.18061,-8.120273,1.9897126,-1.5714836,-6.4629893,-6.881839,-2.333034,-0.9407669,3.740429,0.74807346,3.4130936,0.50064784,2.3546438,-7.9758654,1.376528,-5.453071,0.795221,4.525998,2.4882648,-1.8183365,1.2820146,1.0024605,3.1096354,0.08262403,1.095504,-2.5872502,0.10256663,1.2294462,-4.7143526,-3.3624065,6.094196,2.335912,-4.3839893,2.6701746,4.090084,-7.453302,2.7072806,-5.6443167,0.7494585,-0.10228046,4.758973,0.18312666,0.5308747,-1.5448593,-4.280926,9.768251,9.291897,-3.051934,10.213467,6.7314506,6.7658653,-3.4340978,-1.9499729,-0.78415346,0.9467484,-1.5345681,8.337691,4.217122,-0.14330277,1.7307514,-3.1871214,-3.2850676,2.5960116,0.50426996,1.4261074,2.6449337,-1.29738,-3.9640586,-5.614635,-1.892165,2.6629572,-1.1146648,-4.404845,2.0388715,2.654147,-2.2209995,-2.3494172
